1 1
01.01.2004 00:00:00.00    86400.0    8.  -6. 0.7 0.28e-3  1.5  0.1
6.6041667	1043.000	1043.000	24.79	32.94	1.74	59.60
6.6250000	988.000	988.000	24.08	36.83	1.59	46.04
6.6458333	920.000	920.000	23.64	36.10	1.50	42.26
6.6666667	839.000	839.000	23.52	36.12	1.45	39.87
6.6875000	745.000	745.000	23.31	36.78	1.46	44.12
6.7083333	515.600	515.600	23.16	33.03	1.20	39.92
6.7291667	65.440	65.440	22.18	30.95	1.07	34.43
6.7500000	28.750	28.750	21.33	36.07	1.06	79.90
6.7708333	23.900	23.900	20.59	38.02	1.16	30.27
6.7916667	18.490	18.490	18.83	53.33	0.85	313.80
6.8125000	17.630	17.630	17.18	54.66	0.67	272.70
6.8333333	16.460	16.460	16.57	59.64	0.54	250.30
6.8541667	3.222	3.222	15.94	72.20	0.66	261.30
6.8750000	0.518	0.518	15.59	71.80	0.47	254.00
6.8958333	0.525	0.525	14.77	79.20	0.34	250.90
6.9166667	0.570	0.570	13.89	81.80	0.52	254.10
6.9375000	0.555	0.555	14.10	77.80	0.45	261.00
6.9583333	0.581	0.581	14.15	77.90	0.36	260.00
6.9791667	0.522	0.522	13.75	80.20	0.38	253.80
7.0000000	0.514	0.514	13.40	79.10	0.51	241.50
7.0208333	0.459	0.459	13.03	83.80	0.65	260.10
7.0416667	0.266	0.266	12.64	84.90	0.59	245.20
7.0625000	0.204	0.204	12.26	86.10	0.47	200.50
7.0833333	0.126	0.126	11.84	87.90	0.54	214.80
7.1041667	0.141	0.141	11.68	87.90	0.40	240.80
7.1250000	0.078	0.078	11.88	81.70	0.54	231.00
7.1458333	0.067	0.067	11.49	78.30	0.68	257.80
7.1666667	0.078	0.078	10.78	79.60	0.52	259.70
7.1875000	0.026	0.026	10.50	74.70	0.72	270.90
7.2083333	0.022	0.022	10.75	63.60	0.80	248.80
7.2291667	1.518	1.518	10.31	64.95	0.64	264.50
7.2500000	7.620	7.620	10.58	61.47	0.60	271.20
7.2708333	20.110	20.110	10.61	62.95	0.20	241.70
7.2916667	31.960	31.960	11.35	60.54	0.24	180.90
7.3125000	315.900	315.900	13.69	57.05	0.29	111.20
7.3333333	450.100	450.100	15.74	56.20	0.22	146.40
7.3541667	565.100	565.100	16.92	61.46	0.41	119.00
7.3750000	671.600	671.600	17.77	57.89	0.96	111.60
7.3958333	772.000	772.000	19.31	56.14	0.87	120.70
7.4166667	860.000	860.000	20.05	50.01	1.27	71.00
7.4375000	933.000	933.000	20.21	53.05	1.23	51.92
7.4583333	999.000	999.000	19.85	59.76	1.38	34.10
7.4791667	1046.000	1046.000	20.67	61.49	1.33	57.37
7.5000000	1079.000	1079.000	21.82	58.78	1.45	74.60
7.5208333	1103.000	1103.000	21.81	57.02	1.70	62.48
7.5416667	1109.000	1109.000	21.09	53.49	1.90	65.81
7.5625000	1102.000	1102.000	21.18	57.11	1.88	73.50
7.5833333	1082.000	1082.000	21.27	55.77	1.88	83.10
7.6041667	1047.000	1047.000	20.98	48.95	1.82	78.80
7.6250000	993.000	993.000	20.76	49.97	1.81	90.20
7.6458333	923.000	923.000	20.19	53.61	1.76	71.20
7.6666667	840.000	840.000	19.80	56.81	1.81	82.00
